"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
86,48,50,51,49,51,78,60,33,39,65,53,62,81,18,50,83,20,28,34
87,49,47,55,51,50,88,69,23,38,72,55,56,66,21,50,69,17,33,36
83,39,40,53,52,46,76,58,27,33,86,59,61,73,22,53,85,18,38,33
95,52,51,59,49,47,77,72,25,37,73,61,59,68,20,42,77,18,29,31
89,57,46,61,43,46,82,59,28,43,63,59,64,74,21,50,78,16,24,29
91,54,47,51,50,45,80,67,22,39,75,68,58,60,21,47,85,21,25,28
94,47,49,56,47,46,77,56,24,43,71,64,61,70,23,52,71,19,32,44
93,57,53,56,40,42,70,64,23,45,71,65,60,70,19,50,84,17,27,32
91,57,48,55,51,41,78,68,25,39,76,62,62,59,22,45,82,14,30,33
86,51,48,49,61,50,73,77,24,47,73,46,63,67,24,45,78,14,29,39
94,62,53,61,32,44,74,56,29,41,75,60,55,66,22,45,78,25,37,27
88,51,48,51,51,46,82,71,25,44,76,70,63,72,18,41,81,13,33,26
91,59,44,42,49,47,73,61,19,31,80,71,64,62,24,56,82,14,33,30
87,58,45,52,55,47,90,63,26,35,72,54,56,71,24,47,73,17,29,37
89,51,50,49,56,49,82,62,23,47,77,61,62,64,16,47,79,15,36,27
88,55,43,58,56,40,84,63,28,31,77,70,72,66,15,54,75,19,26,30
97,43,53,63,47,40,81,56,31,41,66,65,59,59,23,51,84,23,31,27
90,54,55,59,51,41,73,60,16,40,78,62,68,64,20,47,83,17,34,28
91,50,53,55,56,47,81,61,21,32,77,62,63,67,24,50,81,16,30,34
94,49,51,53,50,48,76,70,29,35,71,70,52,69,20,56,79,17,31,27
94,53,50,54,41,48,79,59,17,28,77,60,60,78,21,48,85,23,39,35
88,51,53,48,51,46,77,67,21,37,76,69,57,62,25,50,78,18,29,38
93,49,47,54,39,45,83,68,28,43,77,57,63,71,16,46,82,20,24,35
94,57,49,46,44,51,74,58,21,36,71,64,65,74,22,51,84,15,35,30
85,46,54,50,57,49,80,59,22,37,69,68,62,70,19,52,86,21,26,30
83,52,56,53,42,43,84,71,26,40,74,55,60,77,18,46,79,20,30,38
86,50,42,58,50,40,76,62,31,38,86,65,60,70,25,47,79,18,38,23
90,53,55,50,46,55,72,75,29,38,64,54,68,62,25,38,76,17,32,32
94,44,43,52,52,46,77,58,22,35,79,60,66,74,21,58,85,18,29,25
93,49,46,49,44,43,78,61,25,39,73,70,69,57,21,63,77,13,36,30
91,56,45,48,45,56,71,52,24,56,80,66,59,74,18,46,82,14,23,38
98,53,39,50,55,48,75,51,28,34,73,64,65,67,23,53,85,20,39,31
93,50,61,49,44,45,77,68,27,33,69,58,58,61,20,52,83,18,32,37
89,60,45,49,46,48,74,64,26,46,64,66,64,65,21,43,81,20,29,30
86,40,47,55,48,45,83,68,36,35,81,65,63,68,25,46,80,14,30,31
85,47,49,57,56,38,73,65,23,45,77,70,58,69,19,45,86,25,31,29
92,48,56,52,49,46,74,58,22,37,72,68,64,65,18,56,91,14,31,34
86,51,49,49,50,49,78,67,30,41,83,63,66,66,21,46,80,14,22,34
93,54,48,50,53,47,82,56,25,32,70,69,63,66,28,45,79,12,34,31
88,54,49,47,58,52,80,59,29,36,76,64,72,69,19,46,70,20,25,27
98,43,46,54,44,49,79,67,28,48,76,62,58,73,19,45,82,19,28,26
91,52,48,53,46,47,84,61,26,40,72,65,63,67,19,51,75,17,38,26
91,55,46,49,46,53,70,71,29,37,71,62,64,71,17,49,79,15,37,29
89,39,46,47,48,51,75,64,32,46,79,58,63,76,24,56,83,13,33,23
92,46,46,54,42,51,80,70,21,42,77,65,63,72,20,44,81,18,29,29
90,51,46,46,56,50,83,61,27,41,75,58,69,63,23,53,85,15,27,22
96,60,45,58,43,48,73,64,25,41,73,64,67,67,20,49,80,14,25,37
91,55,51,42,50,42,80,61,31,40,72,54,59,70,24,48,79,13,36,33
87,49,50,51,58,43,84,67,35,33,71,65,57,65,20,44,85,14,31,30
95,55,50,50,51,49,78,62,22,47,74,54,63,63,21,44,81,15,39,28
88,54,45,47,39,50,83,72,27,36,75,60,67,78,19,51,83,19,26,27
92,44,54,48,48,52,75,71,26,37,75,63,66,66,18,62,68,15,35,29
91,50,48,52,49,46,80,60,23,38,75,62,63,68,26,51,85,12,31,25
99,66,41,52,53,43,78,60,27,42,77,66,59,54,16,46,82,19,35,31
93,52,49,51,47,42,81,58,25,35,77,64,63,69,16,52,85,19,43,26
93,53,50,58,47,37,77,67,25,35,79,61,63,62,16,44,83,17,33,33
90,54,50,46,56,47,75,67,31,35,75,68,64,71,20,47,68,18,24,30
87,57,44,50,51,44,86,58,25,42,78,52,51,73,29,51,79,19,26,28
93,40,44,63,49,54,83,61,26,39,72,58,62,63,21,53,72,19,33,28
84,49,58,51,51,53,75,62,20,34,68,63,54,75,24,47,84,14,34,36
93,40,55,55,50,49,75,68,26,40,75,56,72,70,18,52,76,18,31,29
80,43,49,60,61,49,76,61,29,36,65,66,61,76,21,52,88,16,24,30
94,52,41,58,53,43,74,68,25,44,71,59,69,63,19,52,78,17,36,24
91,49,54,48,58,47,75,67,26,38,71,60,56,73,20,50,81,21,28,32
89,45,55,46,47,54,75,68,25,30,72,70,62,74,19,52,84,17,28,30
95,54,52,45,51,39,80,62,35,45,66,52,59,74,27,55,80,17,34,24
92,52,52,52,46,39,77,62,22,46,80,68,61,72,19,48,72,16,30,31
84,59,50,54,52,43,76,67,28,40,73,68,66,66,23,46,78,17,33,29
94,49,47,52,44,43,78,62,22,51,74,61,67,69,27,47,74,17,28,26
95,44,45,57,54,42,77,63,23,43,65,66,62,66,23,52,80,18,28,32
91,47,47,56,58,48,85,55,30,33,72,69,66,68,23,43,77,13,26,28
89,57,46,53,47,61,76,61,27,43,72,58,65,61,18,48,87,16,27,30
86,51,43,68,61,56,84,67,23,44,68,57,54,69,22,45,72,22,23,27
91,42,39,45,62,48,70,56,23,47,69,65,66,72,24,49,87,20,30,29
92,57,41,53,52,49,83,57,25,40,75,60,64,70,22,51,79,12,30,31
89,46,50,52,43,45,72,65,24,36,80,62,61,72,18,57,85,26,32,29
83,52,54,54,53,50,78,59,22,40,74,52,68,71,21,50,82,16,31,31
94,55,47,41,58,41,83,61,20,34,66,67,64,74,28,48,76,19,32,31
88,54,48,55,66,42,77,65,27,39,64,57,57,78,16,48,79,15,33,29
86,47,46,50,49,39,76,65,22,48,75,65,62,64,22,44,85,21,30,34
87,50,48,55,47,52,78,68,19,43,64,59,61,66,19,52,90,17,31,34
91,52,46,49,47,48,71,67,31,34,72,63,68,66,17,56,79,17,31,29
91,57,53,54,54,46,76,64,26,39,81,61,60,58,24,48,81,18,36,22
85,48,46,48,54,53,80,58,26,43,75,63,64,71,18,45,81,19,31,32
85,57,45,51,51,51,84,67,29,35,75,56,68,66,18,52,75,16,25,33
87,60,50,50,46,49,79,67,31,37,78,66,64,69,14,53,74,13,25,32
94,52,53,52,45,48,86,61,24,37,72,58,70,65,28,45,81,12,28,28
95,50,50,42,51,54,76,59,27,39,77,59,61,76,16,48,84,21,29,35
85,45,42,56,48,58,80,58,34,37,81,55,72,67,19,48,82,17,41,31
90,42,52,62,50,37,82,56,23,38,75,62,64,76,23,51,85,13,35,29
94,54,52,49,51,46,71,57,20,41,72,61,59,71,23,55,78,20,39,32
94,48,44,49,45,55,83,65,24,43,77,61,61,69,19,46,87,16,28,28
83,49,46,51,46,48,84,73,25,36,70,57,63,67,20,52,88,20,35,30
86,49,48,48,52,47,76,59,28,36,77,60,56,70,27,44,80,21,30,30
90,47,49,48,48,48,74,58,27,40,73,68,59,69,19,41,87,20,33,34
78,51,40,55,55,48,87,67,22,35,74,67,65,68,20,46,84,18,25,35
95,41,46,49,52,50,78,66,23,42,74,61,60,63,17,53,81,28,36,34
88,50,53,53,54,43,80,61,27,41,68,64,58,72,16,57,83,16,27,32
85,53,42,63,53,51,82,60,19,45,70,61,59,72,21,51,76,26,34,26
91,46,54,56,50,48,80,69,23,33,84,50,61,71,21,53,81,20,27,31
84,55,52,63,47,51,84,64,22,36,73,64,61,60,20,53,80,17,27,28
94,50,51,65,54,49,71,65,22,40,70,60,58,72,25,48,84,16,29,23
85,52,41,62,45,37,79,69,25,48,72,61,71,67,20,45,81,19,28,36
84,48,48,51,51,42,77,67,29,36,84,60,60,76,16,49,79,19,38,32
88,39,53,49,54,44,88,65,21,52,71,69,54,64,25,40,78,24,28,33
91,61,45,57,45,49,71,65,26,38,71,66,61,62,22,50,82,17,26,29
90,54,57,56,52,52,76,61,30,35,72,63,58,66,16,48,79,17,26,27
89,48,53,56,50,42,77,66,21,35,80,72,60,65,22,50,84,15,35,29
90,45,43,57,48,52,78,72,30,37,76,52,67,64,21,47,76,19,38,28
90,55,41,53,46,52,75,72,25,46,72,60,62,75,21,50,78,14,30,26
92,48,52,56,51,40,86,66,31,34,78,55,63,60,20,46,73,18,33,38
94,50,54,52,56,50,81,61,25,34,74,55,64,66,16,49,86,16,36,31
86,54,52,44,52,49,79,66,22,38,72,70,69,66,16,44,78,27,29,30
92,48,49,51,62,47,81,62,28,40,74,63,55,70,19,34,76,25,40,24
89,52,57,53,50,43,79,66,23,37,72,64,65,65,21,47,81,20,25,28
89,48,54,53,51,48,80,66,25,37,70,60,62,71,22,49,83,19,27,29
97,58,48,53,55,52,64,64,27,44,72,65,62,63,21,43,78,12,36,27
90,54,42,55,48,47,72,64,26,42,72,55,62,60,24,52,78,20,42,35
97,49,53,56,48,45,79,66,32,37,68,60,64,73,18,47,80,13,31,31
97,48,56,59,49,42,78,64,29,32,79,67,55,61,15,43,79,20,29,34
86,53,45,50,52,49,82,63,24,37,71,63,58,74,19,57,77,21,30,35
93,54,52,45,54,50,76,61,19,38,72,71,62,63,21,47,81,21,29,34
90,51,47,58,49,49,80,66,21,37,76,58,64,72,17,44,78,17,32,30
96,53,47,54,43,47,76,61,29,41,75,66,65,60,20,42,77,23,32,26
96,54,53,48,57,50,84,57,22,29,75,54,55,67,24,56,79,20,28,36
90,59,42,48,44,53,75,70,30,47,79,47,64,69,20,46,77,15,25,33
96,44,50,58,53,49,83,69,30,39,74,56,60,62,22,46,77,15,31,36
83,50,46,60,45,42,81,70,27,38,75,60,64,69,25,39,86,26,24,30
79,55,49,52,47,46,77,70,27,48,72,66,61,65,24,45,76,28,30,28
95,51,52,50,55,43,80,59,27,45,73,60,67,63,19,46,82,16,28,31
90,53,44,55,52,46,79,69,20,44,73,67,68,69,21,41,74,20,30,24
91,56,53,55,45,50,75,60,34,36,71,58,56,66,22,41,81,15,40,29
91,60,44,50,56,45,82,72,22,38,74,60,68,71,19,44,75,18,25,36
83,46,44,55,57,53,76,64,30,41,73,54,68,67,18,52,79,10,34,31
90,64,48,53,48,43,83,60,25,33,74,65,59,65,22,54,79,13,30,30
96,48,43,52,44,52,85,72,24,41,69,62,59,57,20,45,88,25,30,34
93,51,50,48,37,45,80,56,29,38,76,70,65,81,18,45,79,20,28,34
86,51,51,56,48,47,78,60,33,35,80,65,59,71,18,46,76,24,34,25
88,49,49,59,40,52,82,69,24,33,71,56,65,70,20,49,71,14,32,40
87,57,47,50,39,51,79,65,24,42,73,63,72,63,24,44,72,15,34,34
90,45,56,49,46,47,77,64,24,33,70,65,59,72,21,56,76,23,25,37
82,50,49,46,46,52,84,59,25,48,75,64,63,64,24,40,85,19,27,38
93,50,52,52,47,52,79,76,23,38,74,66,65,61,18,44,83,19,34,24
90,47,48,56,46,51,84,63,26,35,72,61,63,76,24,49,85,17,27,29
95,58,59,45,46,46,71,55,31,36,72,70,58,64,19,46,85,22,29,37
91,53,47,58,51,49,84,60,24,43,70,56,63,69,17,44,85,11,37,37
95,46,45,54,50,45,75,51,24,47,69,63,57,78,20,55,81,25,37,30
89,52,45,46,46,43,80,74,29,42,72,68,63,73,16,43,82,13,30,30
91,53,44,54,48,38,69,58,25,39,80,57,53,78,25,62,83,13,38,30
87,51,58,49,42,53,84,61,24,35,74,66,61,67,23,52,79,12,32,31
93,52,42,46,41,55,83,59,24,42,74,54,61,69,27,50,75,26,29,25
94,50,42,54,41,51,83,68,30,44,68,59,69,73,24,40,83,15,28,26
93,53,51,65,46,46,81,54,25,42,71,62,66,71,18,52,76,12,26,31
95,55,53,62,52,47,78,61,25,36,77,70,63,64,19,43,83,18,28,23
91,52,45,58,41,49,78,57,27,38,67,62,70,70,24,46,78,20,33,37
89,54,45,54,46,44,80,59,25,39,78,60,66,67,26,47,85,15,32,27
90,47,58,59,46,51,78,65,31,44,71,56,62,68,19,47,72,15,29,34
95,54,46,48,49,42,77,67,24,36,74,67,61,68,23,48,75,13,35,28
87,61,44,52,52,49,83,68,26,30,68,58,55,78,20,38,75,20,33,35
85,47,46,63,61,52,81,57,28,36,71,64,60,67,21,47,75,17,22,39
80,51,48,55,46,52,86,72,32,38,71,59,62,66,24,50,76,17,29,23
91,58,53,48,44,53,81,66,26,35,67,64,64,67,21,53,82,18,28,25
93,50,54,47,59,44,71,69,26,34,71,56,73,67,19,51,68,21,31,28
85,60,48,52,64,53,69,65,24,35,74,62,61,75,18,45,86,13,29,32
85,51,46,56,49,46,86,61,29,42,73,56,64,71,21,49,84,16,33,24
91,56,50,51,44,46,78,60,18,36,71,62,59,71,20,57,83,24,33,31
88,64,49,54,47,49,75,62,25,43,73,61,65,71,17,51,81,17,22,26
91,53,50,52,47,39,79,68,21,37,69,63,67,71,19,54,77,23,30,29
95,49,47,50,45,52,75,68,31,42,63,66,59,63,19,50,84,25,25,28
83,49,46,57,47,51,85,59,26,36,80,61,67,77,18,51,85,17,34,27
91,51,48,57,43,48,79,67,28,34,63,60,67,74,24,38,76,12,43,32
90,42,44,56,46,49,82,56,25,42,74,61,65,66,22,51,85,22,31,35
86,51,49,47,51,53,76,69,16,36,68,62,70,75,28,43,84,18,32,32
84,48,52,50,49,46,81,61,26,33,78,65,65,66,24,55,79,13,31,24
95,58,46,55,42,51,82,59,20,45,73,64,67,66,20,50,77,17,34,24
83,51,40,53,50,42,78,72,30,42,74,71,66,63,19,44,83,13,33,32
81,51,44,56,55,48,85,62,24,46,78,51,69,73,16,53,79,18,29,25
93,56,44,41,59,51,84,60,28,32,74,61,61,62,25,55,78,17,30,34
93,44,51,54,53,41,72,67,23,39,70,67,67,73,21,52,88,11,31,28
87,61,41,44,52,57,81,59,26,42,73,54,75,64,18,50,81,18,31,29
95,62,53,51,51,41,77,63,22,42,77,59,53,72,23,55,77,12,34,30
95,55,45,59,46,45,78,63,27,39,71,62,59,72,22,55,69,19,28,32
89,59,56,46,57,41,82,61,21,39,68,64,61,73,22,52,75,15,25,32
95,48,48,56,53,53,76,64,26,37,70,57,62,74,20,48,68,18,33,30
89,46,61,59,48,42,74,66,20,42,68,61,68,70,21,48,81,19,27,30
89,45,51,57,44,45,77,72,25,44,75,58,66,76,18,56,75,11,32,30
83,56,44,59,49,49,82,61,22,38,72,62,62,71,19,52,84,14,30,29
86,55,47,59,45,44,86,65,21,35,73,65,67,68,18,51,83,19,29,29
92,49,55,59,53,41,84,59,27,38,79,58,65,67,18,41,84,18,28,26
93,57,46,60,47,53,78,57,30,31,72,69,51,75,16,46,82,26,29,29
88,42,54,44,60,46,81,68,25,42,76,68,52,67,23,49,75,19,29,32
94,52,43,55,45,45,82,59,20,42,68,68,67,70,18,48,84,17,36,30
85,50,48,49,46,44,82,64,24,37,80,58,69,70,24,55,85,16,26,38
95,53,48,49,46,42,69,66,31,43,69,66,68,64,22,58,82,21,26,25
92,46,45,58,53,42,88,63,30,34,68,56,64,66,19,49,74,20,24,38
88,62,48,55,51,43,77,61,24,43,73,60,56,70,22,45,86,20,32,23
84,57,44,53,50,45,79,62,25,37,75,61,70,69,21,45,75,24,36,26
86,47,47,63,61,49,73,58,25,40,78,53,57,73,22,48,80,19,26,32
87,56,51,45,49,47,80,67,23,44,70,59,65,68,27,48,78,15,28,28
84,50,48,54,48,42,79,66,24,39,80,54,73,65,19,52,83,20,32,35
88,54,51,47,55,48,76,71,28,39,77,67,66,66,18,43,92,11,23,32
95,51,45,47,50,52,80,61,30,41,70,62,63,74,19,51,79,12,35,28
98,47,50,51,49,44,80,59,23,36,70,58,59,68,23,49,84,28,29,31
85,51,46,58,53,51,78,60,27,35,71,62,66,58,20,50,89,18,32,27
90,55,46,56,41,56,71,61,26,39,65,62,64,70,19,49,89,20,23,28
95,43,48,55,52,44,73,58,24,40,72,67,56,70,21,50,91,16,34,38
90,50,49,52,49,46,78,70,28,41,72,59,57,64,24,44,82,17,27,26
94,56,42,52,51,50,85,61,24,40,70,61,65,75,18,52,78,18,32,26
92,51,51,52,48,44,74,65,23,42,65,68,62,67,27,44,83,13,29,35
83,54,47,55,42,54,82,67,28,39,75,63,62,66,21,59,81,18,31,28
87,49,49,49,41,42,86,61,33,37,76,58,59,67,20,50,83,18,36,31
86,58,54,54,45,45,79,60,23,37,78,57,64,70,19,42,80,21,31,31
94,46,47,56,55,49,80,56,27,39,65,62,60,71,18,43,83,15,35,42
87,52,52,52,55,46,73,61,22,39,69,61,58,68,27,41,84,19,32,31
91,40,48,51,48,41,81,64,23,44,71,62,63,70,28,47,94,15,36,36
95,51,46,53,57,46,75,57,30,40,72,63,65,68,18,50,81,11,32,36
97,49,48,52,48,46,83,63,26,39,68,62,62,63,21,54,87,14,36,33
90,46,60,54,48,47,66,64,20,37,70,69,60,71,19,53,80,18,36,35
91,48,41,68,53,44,73,65,26,41,79,63,58,64,20,52,73,31,31,22
88,59,51,49,55,42,81,58,24,42,71,68,55,67,20,40,78,16,29,36
92,55,46,52,44,47,76,73,24,40,72,63,68,72,17,40,73,25,35,26
91,44,48,58,50,43,74,69,22,37,78,65,56,70,17,43,75,25,36,30
89,47,50,61,56,43,80,60,27,39,74,58,61,70,14,51,84,21,27,30
89,52,47,46,44,44,85,61,26,36,78,65,69,71,22,62,79,16,33,23
90,55,52,51,57,58,79,55,29,39,75,57,60,56,17,51,79,23,25,31
86,48,48,53,52,50,76,70,22,39,71,59,59,63,19,47,89,20,33,35
93,62,52,53,44,46,81,71,25,42,74,55,60,69,20,44,70,18,30,30
87,49,51,56,53,52,76,64,22,33,78,57,56,71,21,53,81,20,32,32
89,54,48,59,46,48,84,61,19,47,65,65,62,75,24,48,81,15,28,27
89,47,50,55,51,56,75,65,21,49,78,58,68,68,19,34,78,22,29,28
90,58,43,56,40,47,75,67,26,47,68,68,61,66,19,52,76,21,34,27
87,48,46,55,43,52,75,64,29,40,68,65,67,66,24,54,79,17,30,28
94,45,52,51,42,50,83,67,21,49,70,58,70,71,23,45,80,12,30,34
85,48,58,56,49,51,76,61,25,43,71,60,64,68,22,42,84,14,41,24
81,58,43,52,50,50,85,63,23,38,79,62,56,67,20,46,80,20,29,35
92,49,46,57,45,47,81,62,31,36,75,64,57,69,19,43,77,18,34,29
86,49,45,51,45,45,68,66,25,36,72,67,64,72,18,59,90,23,32,30
87,43,51,53,47,47,79,71,28,39,66,58,62,64,19,54,91,22,32,30
91,49,45,56,46,53,76,57,22,44,81,67,56,72,22,48,80,18,23,32
87,47,46,58,51,44,82,58,27,51,71,58,61,63,21,46,88,18,37,28
90,49,53,53,50,46,78,67,25,38,68,58,61,72,23,48,85,18,25,33
93,55,49,63,40,44,82,58,29,33,69,63,53,66,22,53,77,22,36,28
79,46,50,46,50,54,74,64,18,41,81,65,58,59,24,52,86,20,38,35
93,47,59,52,46,43,77,70,30,34,70,51,65,76,18,47,89,13,24,35
88,53,45,48,45,42,83,69,25,44,81,56,62,65,18,53,88,19,31,25
90,52,43,50,47,45,74,62,26,46,81,62,61,67,22,54,79,13,29,29
85,58,49,50,50,42,86,66,32,47,74,65,57,75,21,42,75,24,27,23
90,53,49,61,50,53,77,62,21,33,73,50,68,68,17,56,83,21,26,29
89,51,46,54,46,57,76,69,27,40,78,58,63,68,25,42,77,17,26,27
92,52,54,58,46,43,86,70,26,41,72,61,59,53,19,46,80,24,33,27
92,46,47,61,47,48,88,73,23,33,68,64,63,61,23,50,83,15,39,22
83,51,47,52,47,61,81,63,29,43,68,65,58,75,19,50,76,14,28,29
85,60,53,49,49,47,66,61,21,39,80,56,56,71,26,48,83,18,29,31
93,48,52,59,53,49,78,64,19,41,81,54,61,67,19,43,76,24,36,25
83,47,45,53,53,41,78,70,26,43,75,66,58,69,20,50,82,17,26,28
89,42,50,57,59,50,76,61,30,43,78,56,61,69,21,48,78,16,27,30
84,57,54,64,46,59,83,49,23,37,66,68,58,63,20,45,73,23,31,34
87,43,54,44,57,41,79,63,29,38,75,58,68,69,18,46,89,17,25,37
96,58,45,52,55,46,86,62,25,46,70,68,59,63,18,42,84,16,26,26
95,57,44,57,42,55,70,60,31,47,70,60,59,66,18,45,74,16,33,33
87,58,41,50,51,54,81,57,24,48,75,64,70,67,18,44,83,12,26,32
93,58,47,47,55,50,70,51,29,45,71,67,55,72,22,52,75,13,29,32
96,51,44,49,50,45,85,59,31,42,77,59,60,65,20,51,84,16,32,26
94,57,61,49,45,51,81,57,18,30,76,54,65,67,26,45,75,14,34,40
94,58,49,61,52,53,82,65,16,42,64,59,62,66,20,47,74,16,43,26
88,54,50,59,36,41,76,61,26,41,83,60,70,68,20,46,77,21,36,27
95,52,48,64,44,46,80,59,23,40,72,60,61,74,18,47,80,20,26,34
78,61,48,70,43,55,83,62,20,35,74,61,65,65,20,43,79,19,27,32
89,48,44,55,56,48,73,62,28,45,78,58,73,67,18,47,80,15,29,27
97,55,51,54,51,47,74,62,20,30,72,60,65,70,28,51,75,19,28,32
89,60,49,48,45,49,80,59,34,35,66,66,58,74,25,40,81,21,36,31
88,37,45,54,56,62,76,49,28,39,70,63,59,69,21,53,77,16,29,42
86,52,55,50,49,52,72,67,23,41,76,68,61,66,23,42,78,18,27,34
92,50,48,52,45,38,85,72,32,34,72,58,62,80,15,41,86,27,33,31
88,60,44,56,49,52,72,50,19,39,75,65,59,64,24,44,79,24,37,36
94,52,42,53,46,47,75,64,20,45,78,69,53,67,25,55,71,13,34,35
90,56,45,59,53,42,77,59,31,31,70,57,60,74,21,57,76,15,33,30
85,54,46,56,43,47,81,59,21,34,74,69,76,73,18,43,88,19,31,24
98,57,50,53,44,49,78,70,28,34,69,54,66,74,17,52,78,15,28,31
92,57,54,51,50,43,74,68,25,32,68,62,64,68,18,56,78,18,35,25
95,48,47,58,49,54,87,64,25,35,75,57,56,72,19,38,78,19,34,29
88,52,51,54,53,42,87,68,24,53,74,56,68,73,17,47,80,17,27,30
87,42,50,51,59,46,73,69,24,30,79,65,60,73,22,42,78,18,38,32
92,47,46,43,41,43,81,60,29,39,72,69,57,68,21,48,87,23,33,29
87,47,54,54,46,46,83,66,23,36,77,57,60,75,23,49,75,21,28,30
96,54,54,55,44,40,79,60,28,40,83,68,59,64,17,48,85,17,24,29
86,50,38,65,53,54,75,55,23,30,70,61,62,68,18,54,85,21,42,27
86,63,44,61,46,46,78,65,24,41,73,62,63,75,18,42,81,24,31,25
95,47,44,51,40,44,78,66,22,40,80,67,57,75,25,51,72,16,31,30
90,51,49,58,46,58,78,60,20,31,70,62,67,71,21,50,87,17,29,28
87,58,44,53,55,39,78,68,22,36,65,55,67,69,22,61,82,18,29,30
86,51,51,49,54,51,73,58,32,41,78,70,70,58,22,45,82,18,24,25
95,53,52,57,46,52,76,63,23,34,72,65,72,64,22,43,75,15,31,32
92,58,50,53,41,44,81,56,28,40,77,70,61,63,24,45,71,21,31,27
95,51,55,59,51,41,72,59,21,46,67,65,59,64,21,55,77,19,32,26
89,56,52,54,50,48,82,70,25,38,77,59,50,75,17,46,79,15,27,32
91,52,51,53,52,39,84,62,30,34,82,63,63,61,15,51,83,16,35,33
89,54,51,54,56,42,72,67,22,47,73,55,59,80,14,42,80,24,30,30
88,66,46,43,53,48,73,62,27,30,72,65,65,73,20,46,88,18,34,29
88,49,44,52,44,46,83,63,20,35,71,59,56,72,23,52,88,19,37,40
88,55,44,59,44,51,88,65,26,30,68,65,59,76,18,50,80,14,28,33
96,47,63,60,45,44,80,62,26,37,71,67,61,67,27,48,80,15,31,21
92,53,44,56,47,49,78,59,25,48,69,60,63,69,20,49,88,19,35,28
95,49,50,49,55,49,76,64,23,47,68,54,63,69,21,51,82,17,28,32
86,65,51,61,44,42,77,69,27,35,74,57,60,63,25,45,83,14,32,32
92,52,50,56,53,45,81,69,26,31,74,58,63,67,18,48,79,24,28,32
92,55,49,53,50,45,81,49,22,44,74,60,62,70,18,57,81,15,33,34
96,52,52,51,42,49,78,61,28,44,66,61,61,67,22,45,73,18,38,35
88,55,47,54,49,44,76,61,25,31,74,69,61,60,25,50,82,18,39,24
91,53,53,49,47,46,85,64,28,40,67,65,62,76,20,45,83,15,33,28
87,42,53,55,54,45,94,64,28,40,68,65,64,67,19,49,77,18,30,28
81,52,43,47,52,48,83,63,23,45,80,65,56,69,22,48,78,20,28,34
92,57,55,44,42,48,78,69,28,41,70,70,56,76,17,51,81,20,24,26
91,48,50,53,52,42,73,66,26,44,71,69,53,70,22,47,85,20,31,30
95,45,56,50,53,43,77,63,27,47,82,59,68,70,16,51,70,18,26,30
91,50,47,56,55,51,83,61,27,41,73,55,64,68,17,44,83,16,33,30
95,50,53,57,56,43,71,66,28,52,71,62,58,65,20,42,79,16,32,23
86,57,54,51,47,38,80,60,23,42,77,63,63,63,28,51,85,25,29,25
90,52,49,57,46,50,68,55,21,40,71,57,65,78,18,55,77,16,30,37
88,54,49,44,52,52,84,59,26,36,73,59,65,62,26,44,92,17,32,34
92,51,41,55,60,41,75,62,27,34,76,61,61,71,22,46,80,19,28,30
93,49,50,61,38,40,76,68,35,35,78,61,62,68,21,53,83,18,28,28
89,57,46,56,46,43,79,58,30,46,72,59,61,73,19,57,83,12,25,30
87,49,51,51,42,40,85,62,29,38,71,68,68,74,20,47,80,20,30,32
88,50,52,59,44,40,78,64,25,43,70,74,62,67,19,47,75,11,37,32
92,46,55,51,52,56,70,56,21,44,81,53,60,72,23,47,81,20,28,27
92,51,43,52,46,50,81,68,29,34,73,60,57,69,18,48,83,21,35,33
89,50,39,50,52,54,87,64,27,39,75,64,60,68,18,47,75,26,30,33
93,58,46,57,44,42,74,65,24,33,74,60,60,70,22,44,83,27,37,25
88,55,57,56,50,50,89,56,28,39,74,53,66,60,18,42,82,17,29,30
87,43,48,50,56,46,86,54,22,43,69,61,66,64,23,50,93,15,34,28
96,49,52,51,54,48,77,65,31,40,65,54,61,70,18,48,72,17,37,32
92,51,49,59,53,49,82,56,21,39,72,62,65,62,23,50,81,17,29,33
89,54,54,50,55,49,81,67,27,35,74,67,57,65,21,48,86,15,32,28
90,56,45,62,49,50,77,63,28,38,71,61,62,66,19,46,85,16,34,30
90,54,45,54,46,46,80,63,24,39,73,46,65,72,19,53,83,19,40,33
96,50,46,52,47,43,81,67,25,36,68,61,63,68,22,51,88,25,31,25
86,38,42,55,57,45,80,75,39,32,74,69,68,66,21,43,76,23,33,27
95,44,44,54,52,47,69,62,35,40,66,59,60,75,22,44,78,20,38,30
92,58,41,60,50,45,71,62,28,32,72,55,55,76,19,53,81,16,33,39
90,45,49,51,60,44,79,71,27,28,66,65,59,69,23,52,81,19,39,24
90,51,44,50,45,47,77,70,27,40,72,59,56,71,23,50,84,18,31,32
79,49,47,59,51,44,94,66,26,37,79,60,51,70,18,55,81,13,36,26
85,53,56,58,40,53,77,65,31,40,77,62,54,64,23,47,79,19,35,28
91,47,44,55,46,51,76,54,29,39,73,64,65,64,21,54,87,17,28,33
89,57,56,51,44,45,78,70,32,42,76,54,66,64,25,44,82,17,25,22
88,42,49,46,53,45,80,69,25,31,73,66,63,69,21,49,86,17,38,26
