"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
91,46,56,48,45,47,83,65,29,39,70,67,63,69,18,47,79,19,37,32
90,51,48,43,54,47,74,62,25,37,73,52,67,71,23,47,81,24,36,33
94,52,44,53,48,41,75,70,27,41,64,69,68,76,21,47,82,17,33,27
86,49,39,56,49,48,80,66,30,43,74,69,56,63,20,45,86,25,26,29
91,51,60,49,44,47,75,62,24,39,74,62,58,62,28,45,71,22,37,30
92,53,46,58,47,55,77,67,25,29,77,57,70,73,26,49,71,23,29,26
87,49,45,56,50,50,80,61,30,43,62,59,52,66,25,45,85,33,24,35
84,54,38,55,54,51,74,67,28,38,71,56,67,63,25,57,73,16,34,34
90,43,43,56,48,46,77,67,32,40,69,65,52,71,29,46,81,18,28,35
73,58,40,56,43,59,85,60,20,46,70,72,64,69,18,47,74,22,29,32
89,58,46,63,50,40,83,64,25,36,69,56,56,66,19,42,82,23,35,32
90,53,47,43,39,45,82,61,28,39,70,68,64,78,24,52,82,18,31,31
87,58,51,58,51,43,74,61,24,47,70,60,63,61,17,51,86,19,25,30
90,45,45,46,48,51,94,68,23,43,66,62,51,66,22,48,85,24,38,25
89,58,44,53,53,42,81,56,26,35,68,57,55,68,20,57,87,26,36,37
91,56,52,51,45,44,87,62,25,44,70,57,63,66,24,57,74,20,27,28
90,51,49,62,53,44,78,66,30,29,67,61,63,62,19,58,81,22,30,31
86,53,43,54,49,55,77,63,31,35,74,56,57,67,22,49,82,22,25,34
85,45,41,52,57,41,80,57,27,41,69,66,61,71,22,60,72,15,29,42
87,57,47,51,52,43,83,64,31,42,79,65,51,67,16,50,79,21,29,29
89,49,54,56,49,45,80,59,29,41,74,53,73,73,19,50,79,20,27,28
78,50,41,58,53,58,78,62,23,40,76,57,62,67,21,49,86,25,31,29
86,51,45,61,54,43,78,64,32,39,75,58,61,65,20,56,72,19,32,26
82,55,44,50,48,52,79,53,26,35,71,63,75,75,25,49,78,20,27,30
86,52,51,49,45,50,80,73,24,44,70,55,65,64,27,46,80,12,33,29
86,51,46,52,48,41,69,67,25,44,68,58,64,74,24,59,86,22,32,25
87,61,51,55,47,42,75,66,30,43,74,60,57,66,21,48,77,26,23,32
84,55,50,57,52,54,75,63,18,39,53,57,51,76,21,60,86,24,36,26
85,47,60,46,45,53,81,65,33,37,83,61,58,67,18,46,74,17,29,30
86,57,54,47,47,40,70,65,24,41,74,61,60,77,24,41,81,29,38,31
88,50,47,53,50,43,80,60,25,44,79,66,68,67,16,42,77,27,27,32
93,49,50,57,38,53,75,64,36,37,76,56,71,65,19,42,87,25,29,24
80,55,49,55,49,38,79,66,22,49,78,54,63,66,18,48,82,22,34,33
87,51,57,54,54,46,82,66,24,34,68,64,63,75,19,52,75,18,23,31
85,57,45,62,47,58,76,60,29,41,67,59,63,70,21,52,72,18,29,28
89,55,47,56,51,46,82,65,27,35,68,67,60,74,28,50,69,20,28,25
89,55,55,48,47,55,86,55,22,41,72,55,62,73,18,45,84,28,33,30
83,47,37,51,51,50,77,54,23,32,72,68,67,73,27,53,78,27,37,27
80,45,44,47,47,40,71,60,29,39,76,66,69,73,26,53,84,22,27,37
94,45,58,56,54,49,81,66,22,32,75,57,59,62,21,51,77,24,25,38
79,52,51,50,44,39,75,67,23,42,72,60,62,75,24,46,80,23,41,27
97,56,51,45,52,56,79,54,24,31,71,59,67,64,23,41,83,21,31,33
85,54,40,51,42,43,80,63,24,33,66,61,59,66,24,62,79,20,33,42
86,42,52,41,53,51,83,64,33,44,73,61,64,71,19,50,85,17,29,27
91,51,56,49,56,36,83,59,27,44,83,62,59,58,20,40,83,14,30,36
92,56,50,48,50,46,81,65,20,39,76,66,56,67,21,50,84,21,32,31
88,56,50,49,52,48,82,68,28,39,74,71,60,66,26,38,76,22,30,22
88,49,48,54,52,48,74,64,26,41,62,69,62,68,25,43,75,20,30,35
87,55,44,47,52,47,80,60,17,39,73,64,68,76,18,51,82,17,31,37
79,43,50,51,47,51,73,56,28,37,75,63,66,67,22,52,80,21,34,30
81,66,38,52,47,42,83,65,34,47,70,70,67,72,16,46,71,17,28,36
90,49,56,64,47,48,79,62,19,40,67,67,58,67,21,43,78,22,35,30
89,50,44,58,50,46,86,73,31,37,73,56,64,61,19,47,75,19,35,25
94,47,46,60,49,50,77,72,30,36,64,61,63,62,27,43,75,17,37,27
85,54,53,57,50,47,80,67,18,38,82,60,60,69,19,54,86,16,31,29
87,51,47,51,53,36,75,58,30,36,79,56,69,74,27,49,87,23,32,32
95,50,52,54,52,48,72,63,27,35,76,65,54,67,22,47,77,23,28,34
85,47,54,60,45,45,80,65,25,44,62,58,65,69,20,58,81,27,29,22
81,58,54,55,49,42,74,65,24,40,69,62,57,73,24,51,80,19,29,37
91,54,47,62,57,46,75,65,27,43,61,60,58,70,23,48,81,19,26,28
83,60,55,59,47,53,77,59,27,46,66,63,54,69,19,47,76,24,25,28
90,47,54,51,42,46,81,70,22,40,76,59,65,68,26,50,75,23,24,30
84,50,42,56,51,50,68,62,33,35,76,62,62,72,21,41,78,26,29,33
82,55,40,62,49,49,81,59,30,39,80,63,58,69,19,48,77,17,30,33
92,52,38,59,48,46,82,61,30,42,83,65,59,68,18,40,75,18,36,31
89,52,43,39,51,55,85,61,21,38,77,58,67,74,22,50,77,21,32,29
93,45,47,58,52,45,76,62,33,34,69,61,66,66,19,46,84,20,35,31
96,52,45,50,61,45,77,56,27,34,73,55,64,70,22,50,80,22,29,28
90,50,45,49,46,48,81,69,21,35,66,61,59,77,28,53,80,17,33,32
85,51,45,50,51,50,76,62,29,43,81,61,68,74,22,39,80,21,28,25
98,51,50,56,52,40,76,70,30,44,70,59,72,56,19,57,67,18,33,29
99,57,43,52,53,36,81,57,24,41,62,57,63,71,23,48,86,22,26,32
93,55,45,57,52,44,87,63,25,30,79,62,60,57,17,48,75,23,35,37
95,49,52,54,48,42,79,61,28,38,75,68,60,72,20,49,79,15,30,29
88,50,49,52,42,41,88,64,31,39,76,66,60,62,24,44,79,23,28,30
86,53,45,52,41,62,73,62,24,36,75,58,56,69,29,41,83,25,39,28
89,44,53,46,51,44,85,64,28,45,66,62,58,68,29,44,79,20,36,32
90,52,48,51,51,54,80,51,33,39,68,67,70,68,22,51,74,17,29,31
96,54,45,48,49,48,74,66,28,32,79,58,65,56,26,42,76,27,32,40
92,50,47,55,57,39,79,63,30,37,79,59,63,70,22,52,90,15,26,21
84,55,45,65,49,52,80,69,20,38,75,57,67,58,22,46,80,20,30,29
83,52,43,55,52,52,83,68,24,36,76,63,59,66,16,42,76,17,37,44
82,46,46,52,48,51,88,66,20,34,71,62,62,70,28,50,71,18,31,34
89,44,50,58,45,33,73,57,36,29,74,75,68,78,22,48,78,23,30,31
90,58,53,44,56,41,79,59,21,37,74,63,74,67,27,50,79,15,29,26
84,53,48,53,48,46,79,68,30,44,67,70,62,60,20,48,76,19,34,27
89,45,49,60,50,54,80,58,23,38,71,69,65,69,18,39,71,21,35,30
91,46,40,53,48,48,75,64,26,43,64,71,60,69,24,57,83,20,28,29
90,50,46,50,46,44,74,65,24,44,77,58,56,66,23,54,81,18,34,32
88,46,47,51,52,40,74,66,27,38,69,58,64,71,26,54,82,25,35,28
90,57,52,56,48,43,86,65,29,35,75,63,52,64,18,44,84,21,30,33
98,59,49,49,47,50,84,66,28,36,72,64,64,69,24,35,80,14,29,29
76,56,52,59,43,40,75,70,25,35,66,65,66,72,23,50,72,20,35,31
89,50,47,54,57,39,81,66,25,38,73,65,60,67,20,52,84,17,24,37
86,56,48,57,54,42,77,62,29,42,71,62,63,68,19,48,78,20,37,27
91,60,45,49,51,39,74,62,24,38,77,63,66,67,19,44,76,22,29,37
93,50,50,58,46,39,74,61,31,34,71,61,56,74,18,52,76,26,33,38
83,53,51,47,45,49,87,57,30,43,69,68,61,73,25,44,81,21,29,32
83,48,41,49,56,65,83,66,34,24,76,52,61,68,25,55,72,23,30,33
91,52,51,40,43,55,75,66,26,42,73,67,53,70,20,43,73,19,37,36
88,54,49,53,48,49,75,63,27,30,72,66,67,59,26,40,78,15,35,40
103,52,53,52,50,37,72,53,28,38,69,58,57,73,20,47,85,26,33,38
86,51,48,51,44,56,81,68,27,34,74,61,57,79,15,54,78,22,29,30
85,49,40,50,53,55,80,66,20,40,71,64,71,71,23,43,80,12,35,34
89,55,49,54,51,46,83,58,28,42,70,63,57,66,18,45,75,20,36,28
80,40,54,46,56,53,77,56,24,42,69,65,66,61,22,46,84,27,33,27
85,48,49,53,46,50,78,57,33,40,67,59,68,61,24,51,88,19,35,30
88,60,46,59,47,41,77,71,27,43,76,67,64,65,24,52,76,19,21,27
85,47,50,46,38,49,75,63,24,47,66,65,68,66,23,50,80,27,26,31
94,55,48,58,45,46,75,60,25,43,73,62,60,65,22,48,84,16,29,33
98,44,52,61,47,46,75,59,27,43,72,54,70,81,21,42,73,19,25,33
84,47,45,47,48,51,73,73,24,36,76,63,68,65,25,47,87,18,35,28
85,55,44,58,40,58,67,74,24,42,80,65,71,72,27,41,70,26,24,28
83,56,48,59,41,37,77,64,21,39,72,61,70,62,29,58,85,17,32,30
87,50,43,59,45,53,82,63,26,39,72,65,62,72,22,49,75,18,34,23
90,58,41,54,51,51,74,58,24,38,73,54,74,66,25,43,79,17,42,33
84,46,46,53,47,38,80,68,28,49,72,55,61,78,23,45,77,19,32,33
92,51,43,52,56,57,83,66,22,37,67,71,54,71,21,47,84,19,34,28
94,61,43,55,53,42,80,67,33,36,72,59,56,67,17,45,80,21,28,33
87,56,43,54,49,50,66,64,29,35,79,68,65,57,19,51,86,20,37,26
95,51,45,48,55,45,73,55,26,41,77,58,57,73,22,62,83,21,26,29
88,57,55,55,58,43,80,66,27,34,83,62,57,55,18,43,78,16,28,30
86,57,50,51,52,60,76,58,22,35,64,55,63,73,23,51,78,18,33,31
85,45,45,53,35,51,74,62,25,40,71,57,60,73,20,51,84,24,38,36
84,54,45,54,49,48,76,62,32,36,77,62,67,71,17,47,82,15,34,33
85,49,52,53,54,47,82,63,23,38,68,63,59,68,27,44,81,23,25,34
93,64,36,55,46,45,73,61,25,38,64,70,64,70,20,50,80,26,31,27
89,53,53,52,45,47,86,60,22,36,73,66,63,63,25,46,79,16,33,28
90,49,44,57,39,47,76,67,28,45,71,61,62,69,20,52,79,25,34,28
90,52,50,58,45,48,68,67,32,45,69,63,59,70,21,53,73,19,35,28
89,50,45,48,60,37,73,60,31,45,77,62,54,61,23,50,81,22,42,30
90,50,41,55,46,49,76,62,23,40,77,63,66,67,21,55,79,18,24,39
81,42,52,54,51,56,78,65,27,39,71,62,65,68,25,51,79,18,28,27
85,51,44,54,58,52,75,50,25,37,70,65,69,71,18,48,76,18,34,33
93,38,49,57,49,50,76,58,26,35,75,62,60,68,17,61,82,28,29,35
82,55,47,60,49,44,76,63,27,40,66,57,72,62,24,42,87,23,30,31
88,46,55,58,46,40,83,65,25,30,75,65,67,63,24,50,85,17,33,27
91,54,57,44,49,46,82,49,32,36,73,59,62,79,23,48,71,19,31,29
91,48,47,54,58,41,79,66,21,37,69,63,60,62,21,48,77,22,36,35
82,46,37,51,52,50,74,64,34,38,75,65,61,74,20,48,87,21,31,30
92,56,46,48,47,62,74,57,23,34,75,64,70,59,26,46,77,22,28,30
93,46,44,56,48,49,87,66,22,34,76,57,57,69,20,49,80,19,38,28
89,50,48,53,52,48,78,67,29,37,71,55,59,64,18,52,87,15,33,33
85,56,50,46,48,45,80,63,28,36,70,61,54,74,20,61,80,25,29,33
84,62,45,58,48,45,67,61,26,40,78,64,66,67,17,55,87,22,30,30
92,53,56,58,44,52,81,66,27,41,65,66,56,68,26,42,78,20,28,24
89,56,41,57,44,49,73,57,22,42,76,62,63,72,26,42,87,26,28,27
94,50,48,62,48,54,76,56,20,39,74,62,67,70,18,52,71,15,36,34
90,41,52,55,55,50,76,71,30,52,65,50,58,66,26,56,81,14,26,35
93,48,43,51,58,46,80,62,25,35,76,57,54,72,19,50,76,25,30,33
84,48,52,65,48,37,77,74,27,38,65,73,66,67,21,43,81,23,33,27
91,56,52,56,51,46,83,66,24,45,70,57,59,74,26,43,77,15,24,31
89,56,47,61,51,45,73,61,21,39,82,63,61,71,22,42,71,18,30,34
92,56,49,57,54,52,76,61,25,41,68,52,52,79,20,47,80,21,24,28
92,57,39,55,47,54,75,56,35,40,70,62,61,53,23,50,78,15,41,32
91,49,47,55,48,40,84,61,28,29,72,66,64,67,20,57,85,19,33,24
91,55,48,59,44,40,74,64,17,49,74,57,62,72,19,47,79,31,29,32
88,48,39,61,47,49,85,63,32,39,74,59,69,62,24,46,74,20,32,31
91,51,45,51,52,55,71,55,30,39,66,57,58,80,21,50,79,16,37,33
82,44,46,55,48,55,80,65,33,31,78,55,59,78,27,45,72,16,37,29
91,50,44,50,44,55,76,55,27,38,81,62,65,77,15,49,76,19,35,34
86,48,62,47,52,44,73,70,22,37,75,60,66,78,26,47,69,20,28,39
86,58,44,54,44,47,80,64,22,39,72,56,63,71,20,57,83,20,29,33
74,50,52,49,56,49,72,62,31,40,78,60,68,72,18,53,77,16,33,35
92,55,60,46,50,41,79,58,22,38,74,67,64,65,23,46,76,16,34,24
95,50,54,53,41,51,73,60,24,43,70,58,69,64,22,48,76,23,34,27
95,55,51,60,50,46,74,51,32,36,76,57,58,74,22,50,74,13,33,39
87,45,48,56,53,34,79,63,37,44,70,58,63,72,16,57,72,23,28,30
92,53,53,50,43,59,63,63,23,41,79,68,73,69,19,43,79,20,28,28
87,51,42,53,41,53,81,61,21,42,75,58,69,66,22,52,77,25,35,31
80,50,44,56,51,39,85,69,22,38,79,53,59,73,32,44,81,26,30,30
97,59,47,52,50,40,69,67,26,34,75,63,58,61,25,53,80,21,30,30
87,53,53,45,53,44,74,64,25,50,68,61,60,66,20,60,74,19,37,29
89,51,43,60,56,42,75,71,32,48,61,54,63,58,21,49,83,18,27,35
89,54,52,40,51,59,81,59,28,33,74,65,52,59,24,50,78,23,33,33
87,52,43,56,48,53,86,61,32,35,72,56,71,72,17,46,81,20,26,28
85,57,43,51,48,49,77,64,26,37,65,69,64,63,28,43,83,22,37,32
89,39,55,54,49,60,82,66,25,38,72,53,56,71,23,43,74,22,33,25
92,58,55,58,45,41,76,69,19,31,65,66,65,72,24,43,80,13,36,38
88,57,51,59,41,58,78,61,24,40,75,60,64,68,19,52,79,19,37,24
90,44,49,47,50,55,67,62,30,38,74,57,72,75,20,51,74,19,38,28
83,51,53,58,49,51,81,56,26,42,76,51,64,68,21,47,77,20,29,34
90,54,46,56,56,46,81,54,23,38,70,56,63,64,21,52,84,34,27,36
89,58,43,53,53,47,81,63,26,33,65,62,64,71,21,52,91,15,30,27
87,41,46,54,49,47,82,64,28,36,76,59,60,72,27,51,81,26,28,29
91,48,44,58,50,39,77,58,30,44,80,68,54,58,25,41,83,20,38,27
79,53,52,52,45,43,85,63,23,36,73,57,65,75,24,43,88,20,32,30
90,51,56,58,44,39,79,61,29,35,78,59,73,62,22,47,78,19,37,24
91,45,45,50,45,38,77,70,31,44,66,61,65,69,21,44,79,20,35,34
89,49,44,54,44,49,85,64,25,47,76,60,57,72,19,44,78,23,30,32
87,50,49,58,58,43,83,65,24,41,74,70,54,75,19,45,83,22,29,23
95,55,50,56,47,53,75,64,33,34,75,54,68,74,21,45,73,18,26,27
76,50,45,72,49,46,86,68,33,40,72,61,56,62,23,47,75,26,25,38
93,45,42,51,49,47,78,66,25,40,74,69,55,72,26,50,75,20,37,36
80,50,41,56,48,50,85,63,25,34,73,59,59,71,30,50,81,17,35,29
90,53,52,58,51,49,81,58,29,42,65,72,58,68,20,42,71,15,36,28
88,47,53,48,50,45,88,58,27,38,73,60,70,68,23,43,73,14,39,29
86,51,41,54,46,49,84,61,22,48,71,64,50,66,17,61,80,19,33,36
82,43,48,54,50,50,80,67,33,42,71,63,66,76,20,52,77,19,27,28
85,50,44,56,58,45,75,66,30,36,62,59,57,75,26,51,77,20,29,31
91,63,47,48,49,53,75,59,25,35,75,58,63,61,22,43,77,15,33,31
84,56,49,50,47,33,66,63,24,41,77,57,72,66,23,52,84,27,39,31
92,52,52,52,52,56,77,55,27,37,67,64,53,71,27,48,82,25,23,24
92,44,46,57,44,50,82,57,25,34,68,65,63,68,24,48,77,21,37,38
90,50,42,55,46,55,73,66,21,40,67,60,61,77,22,50,84,19,32,34
90,50,42,62,39,48,74,64,27,46,74,54,58,73,26,43,83,20,31,34
92,52,49,53,47,51,85,66,28,44,66,61,53,76,22,49,81,17,30,22
86,44,51,54,45,48,78,69,22,36,75,55,67,69,20,54,76,26,31,36
94,55,47,54,49,40,76,62,30,41,73,58,64,75,30,42,76,20,28,27
94,55,51,51,60,56,75,71,20,40,69,60,59,59,23,45,72,13,31,32
94,54,45,57,47,49,80,61,29,40,60,58,60,77,20,47,90,20,32,27
99,46,46,57,54,43,71,54,28,39,83,66,58,71,19,52,77,18,33,33
88,57,38,46,41,47,76,64,25,37,70,59,64,70,26,55,79,16,32,42
87,45,51,55,59,50,76,64,27,40,68,61,62,70,21,52,71,20,31,24
90,60,50,46,49,40,80,69,25,38,75,63,64,70,20,57,78,18,27,25
85,57,52,66,55,45,75,63,28,37,70,63,59,64,20,39,83,26,26,27
96,56,56,51,38,40,81,75,20,37,77,62,61,66,22,46,77,26,37,24
99,44,45,55,58,38,86,68,25,37,73,70,61,68,21,43,76,15,28,32
84,55,52,61,49,47,81,67,29,45,72,56,64,64,22,45,77,13,30,28
86,49,51,58,52,48,80,67,33,29,66,73,61,63,19,45,84,15,34,24
89,43,43,52,50,45,80,61,28,46,73,54,62,75,25,48,78,25,27,26
93,55,43,49,57,53,79,65,25,43,72,51,57,64,23,45,84,21,39,24
88,54,36,61,46,52,87,60,26,42,68,66,57,70,24,49,79,19,28,30
92,50,49,44,49,51,79,65,28,40,82,55,63,67,19,53,79,23,30,25
90,55,44,54,53,46,77,61,30,43,63,57,62,72,21,50,88,19,27,29
92,49,50,51,53,53,81,61,19,38,67,66,63,71,22,50,78,16,33,30
88,56,40,56,50,41,72,64,27,41,82,65,63,72,24,41,89,15,33,28
87,51,54,57,46,42,69,55,24,41,75,68,63,81,20,56,75,19,28,26
84,51,47,58,55,39,80,64,26,35,73,55,59,72,18,55,86,19,39,27
94,46,56,53,39,38,80,62,24,44,77,64,64,68,24,46,80,14,36,32
93,52,45,56,46,48,75,64,26,39,64,71,61,65,25,48,79,18,32,26
76,50,38,54,44,49,79,65,32,49,73,56,69,76,26,54,68,20,24,34
98,51,52,52,48,53,74,60,28,43,76,68,59,69,21,40,75,17,29,32
87,45,44,60,49,47,65,69,27,37,77,59,67,72,26,46,76,17,34,38
82,45,51,45,56,46,83,67,28,36,71,62,58,63,25,38,80,23,39,33
78,51,49,56,48,53,81,62,20,32,70,62,70,73,21,45,83,20,33,35
93,52,45,50,49,44,77,62,27,39,76,63,67,78,23,48,79,17,30,24
92,63,37,47,48,52,83,58,29,33,73,59,61,74,22,51,81,18,33,25
94,59,50,51,51,55,76,63,21,36,70,56,51,76,19,54,82,16,30,35
92,60,44,56,51,43,79,57,26,39,72,63,56,69,18,47,81,16,44,34
88,36,48,55,53,52,83,55,27,43,66,63,60,70,23,46,85,17,37,29
89,62,40,51,41,51,75,61,23,41,79,64,65,77,16,45,84,20,32,29
80,54,43,57,43,49,68,65,29,38,69,56,63,83,17,50,85,25,33,30
85,46,50,49,52,45,78,52,23,41,77,61,60,62,24,59,82,22,31,34
82,48,50,54,52,44,75,66,27,41,75,54,57,68,24,52,78,24,28,32
92,51,50,44,38,59,73,64,21,43,74,57,65,69,21,46,75,19,34,36
86,52,51,53,43,52,77,63,33,44,70,56,60,59,17,52,78,23,31,31
82,57,49,56,44,46,73,63,24,46,73,61,57,72,16,53,76,23,33,33
86,49,39,59,60,56,78,69,24,37,71,67,56,64,30,44,69,18,31,32
85,48,45,50,47,60,79,59,27,39,73,66,62,70,20,48,79,17,29,37
85,53,52,57,51,39,79,66,26,39,74,61,56,67,20,48,90,26,30,29
92,45,54,49,42,47,75,64,24,37,73,57,68,70,24,43,83,29,27,33
88,59,42,49,52,37,76,65,31,37,79,62,62,71,25,44,87,19,29,26
93,48,42,56,56,42,82,62,28,42,66,69,58,57,20,46,81,15,41,33
92,56,48,51,48,50,80,67,24,34,70,60,62,66,21,50,86,20,35,34
89,50,41,63,50,45,80,64,27,43,76,54,59,63,18,51,86,20,35,27
83,51,43,57,52,51,71,63,27,47,68,56,60,63,21,57,84,13,39,29
91,57,51,46,55,50,84,64,29,38,66,57,59,66,26,46,77,20,34,25
90,50,44,52,46,48,71,70,33,44,65,59,69,69,24,49,74,23,29,28
93,56,47,54,50,44,78,68,23,40,76,60,58,67,16,63,75,23,34,31
87,51,50,48,44,42,75,69,27,34,74,56,53,67,27,46,90,28,39,34
90,56,47,56,52,51,80,67,25,33,67,66,58,66,28,48,78,14,38,25
90,44,53,49,48,54,76,66,25,36,66,57,66,74,22,49,85,20,32,27
94,51,51,48,44,45,89,63,29,38,63,66,64,71,22,52,86,13,28,30
99,60,47,49,46,44,76,72,27,49,70,53,54,70,20,60,90,22,23,23
89,45,47,54,49,48,71,60,25,31,73,65,63,68,23,51,88,20,32,34
90,50,47,56,45,50,86,62,28,42,62,60,75,75,21,43,75,19,28,27
82,51,42,50,50,49,79,56,30,36,72,66,63,73,27,43,85,22,30,29
79,58,44,61,50,41,77,66,23,41,72,67,55,74,24,44,87,24,35,24
92,58,42,50,53,48,79,59,26,51,72,63,58,61,20,44,87,19,32,27
94,54,48,61,48,51,70,63,26,56,75,63,59,56,20,50,80,14,25,31
90,41,42,50,52,48,77,61,22,34,72,62,67,75,22,54,75,20,39,28
95,49,48,63,46,56,74,66,29,41,67,58,66,60,26,41,78,30,29,26
85,45,44,57,49,51,81,64,21,49,73,61,68,76,19,39,82,14,37,28
84,50,50,53,49,37,85,67,24,37,67,62,70,65,20,49,79,18,32,39
86,55,48,53,53,37,81,67,28,49,74,58,59,71,26,44,71,15,36,28
84,55,41,52,50,53,82,63,25,36,71,63,53,66,23,52,84,20,26,38
77,48,45,57,52,46,90,56,33,37,70,61,64,69,25,41,77,26,35,31
85,52,45,56,56,47,81,63,28,38,75,65,60,74,25,45,74,18,32,28
78,51,44,53,50,63,74,70,23,40,72,56,63,68,25,45,81,17,35,29
88,47,58,55,51,50,79,60,20,41,64,67,62,74,16,54,86,19,29,25
97,59,41,43,50,42,77,64,34,37,59,63,73,65,24,43,89,21,34,29
93,49,53,50,63,49,84,64,20,38,70,64,55,67,26,47,71,20,40,26
87,55,46,54,47,34,74,66,26,46,67,59,56,87,21,52,79,21,37,31
91,49,52,52,52,48,75,57,30,39,78,58,55,65,22,44,79,18,29,43
89,51,43,50,49,45,76,66,18,46,68,63,56,74,21,49,80,27,38,34
91,45,49,53,48,45,79,59,23,43,61,55,67,75,24,52,90,23,28,26
89,52,48,46,50,53,81,61,29,44,78,53,63,70,20,47,79,18,26,32
99,45,46,58,53,55,71,62,19,33,73,52,71,72,18,45,77,19,34,38
95,54,47,55,47,47,81,64,27,43,76,56,58,76,21,46,81,15,32,29
97,50,49,55,48,53,76,69,24,55,66,58,66,62,25,51,74,17,24,24
91,49,48,45,49,50,79,65,26,35,75,69,52,69,21,49,76,21,36,35
93,53,54,59,45,49,73,70,33,41,71,56,50,72,18,49,74,15,32,28
85,53,47,54,42,55,75,67,16,43,74,62,58,64,28,53,79,22,27,37
82,52,51,50,46,57,74,66,28,31,74,64,53,67,21,51,85,27,34,30
85,54,51,41,50,46,83,66,25,37,70,71,64,71,22,45,86,19,37,22
79,49,47,57,48,47,81,57,27,40,76,67,61,65,25,41,82,21,34,33
90,55,51,45,46,46,80,58,31,34,79,69,67,65,21,52,85,19,27,26
88,49,45,41,55,51,79,70,25,46,75,56,60,73,27,52,80,24,28,27
90,53,47,57,49,47,81,58,21,48,70,56,65,57,22,54,76,25,25,36
91,53,47,53,52,44,70,63,36,46,65,59,63,68,21,51,81,22,29,27
89,57,50,47,44,54,80,62,26,35,65,60,67,63,24,51,85,22,33,32
89,53,61,55,44,50,77,64,31,33,71,61,61,73,24,41,80,16,26,28
90,48,47,54,54,41,88,60,35,38,78,59,60,63,22,47,76,22,29,28
88,61,36,56,51,53,75,68,29,31,73,58,64,73,18,49,80,21,27,29
90,59,47,41,44,50,75,63,22,39,73,59,62,64,19,52,87,17,47,34
91,50,49,66,50,55,75,60,25,35,73,60,64,68,21,46,79,13,36,26
88,57,44,50,58,47,80,55,28,43,71,58,64,68,27,49,73,18,28,27
85,51,49,59,47,37,74,69,27,40,74,64,65,63,25,49,81,20,22,42
90,58,48,51,50,47,86,55,22,43,76,60,50,69,23,50,74,15,37,31
94,60,55,51,49,44,75,55,32,43,80,53,60,64,23,48,86,14,25,27
89,57,55,53,53,42,80,68,21,43,72,61,63,71,18,53,82,18,28,29
83,61,47,54,55,41,69,62,19,37,68,65,71,68,24,48,80,18,37,36
90,56,53,56,44,45,70,61,19,46,75,68,69,68,19,42,75,22,29,31
89,54,47,49,54,55,65,65,24,42,70,68,59,69,18,44,87,20,30,29
88,50,52,52,50,42,79,62,23,39,77,65,61,75,18,45,79,17,36,31
84,48,40,59,51,48,79,59,26,47,75,65,55,69,29,44,78,23,28,31
92,56,49,54,43,53,84,54,30,37,66,65,64,69,22,40,84,11,40,33
80,43,44,62,52,47,80,63,22,37,78,61,64,74,25,55,73,15,37,31
94,59,47,49,48,45,84,64,20,36,68,69,71,74,21,51,76,20,27,23
92,50,45,50,52,42,84,66,33,47,74,55,70,63,23,57,71,14,27,27
88,51,49,51,44,56,80,66,27,36,81,67,58,69,24,46,76,14,34,29
86,45,47,50,54,50,75,53,31,44,71,65,58,84,24,51,76,16,34,26
94,50,40,56,50,50,88,69,25,35,69,59,63,59,23,45,77,17,39,34
89,60,45,51,48,47,81,65,26,44,66,54,64,74,22,43,82,15,35,30
96,49,45,47,46,47,85,68,18,38,74,64,68,68,18,50,81,22,32,31
91,49,49,66,43,44,77,54,30,43,78,61,68,61,21,40,79,26,25,33
93,50,42,54,49,51,81,55,30,39,68,71,69,69,17,47,75,22,26,24
93,42,46,50,63,39,78,65,30,37,70,65,60,72,21,47,80,24,43,25
89,64,39,55,43,45,69,65,25,39,76,64,64,68,32,45,82,22,22,35
96,43,53,56,44,58,68,66,21,46,70,56,62,72,25,50,75,25,31,30
84,49,38,54,52,51,74,64,28,43,71,68,57,69,24,49,84,21,31,33
87,53,47,51,56,42,79,75,20,37,70,69,56,70,20,45,76,22,34,33
85,56,54,46,59,48,68,62,25,37,65,64,52,78,22,50,79,17,31,31
81,55,59,58,41,47,74,60,31,38,75,60,62,70,22,39,77,22,35,35
90,50,46,54,58,51,79,66,30,35,65,54,66,78,21,44,79,18,34,35
91,48,50,56,53,51,68,62,28,32,75,68,58,70,24,52,80,15,27,30
85,52,50,59,60,43,75,64,27,33,81,59,57,77,20,49,83,17,29,26
88,42,46,49,45,44,78,63,33,45,76,66,57,78,24,48,77,16,35,33
88,49,65,50,50,47,75,50,20,42,75,71,71,65,17,47,84,19,28,31
84,52,49,49,53,42,73,70,28,38,84,54,68,76,21,58,81,21,28,24
80,52,52,47,55,54,70,67,24,35,81,58,64,66,21,56,75,17,27,31
91,52,47,56,43,55,78,61,25,36,77,61,65,60,26,47,76,19,35,30
89,51,47,56,47,61,77,67,22,43,76,56,69,61,28,48,74,15,33,27
94,53,54,52,45,55,80,66,28,33,69,53,58,64,20,57,77,18,28,36
87,65,46,51,54,42,80,63,26,40,64,65,60,64,20,46,84,24,32,33
87,52,57,41,37,55,75,68,26,32,66,64,65,75,25,46,84,16,40,33
